Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,burnout_risk,burnout_probability,risk_category,risk_explanation
2,44,1,9003,1,39,160.0,1,37,38,9,4,160.0,0,0,0,1,0,0,43,0,0,6,8,6,14.16666667,0,0,6,9,6,15.0,0,15.5,2.8,-4.06,2,0,3.444578516673744e-10,Low,Late age at enrollment
6,39,1,8014,0,1,133.1,1,37,1,9,7,114.8,0,0,0,1,0,1,41,0,0,6,10,5,12.83333333,0,0,6,6,6,12.33333333,0,13.9,-0.3,0.79,2,0,2.203500036511243e-09,Low,Late age at enrollment
4,39,1,8014,0,19,140.0,1,37,37,9,3,131.0,0,0,0,1,0,1,29,0,0,6,11,4,11.75,0,0,6,9,5,10.4,0,10.8,1.4,1.74,2,0,3.637501545773677e-09,Low,Stable academic and financial indicators
1,39,1,8014,0,1,133.1,1,37,37,9,9,97.0,0,0,0,1,0,1,35,0,0,6,8,6,10.83333333,0,0,6,7,6,11.5,0,10.8,1.4,1.74,2,0,2.485879799657747e-09,Low,Late age at enrollment
1,17,6,9238,1,1,131.0,1,1,3,4,2,131.7,1,0,0,1,0,0,18,0,0,6,8,4,11.75,0,0,6,8,4,12.25,0,9.4,-0.8,-3.12,0,0,1.0749191777541609e-08,Low,Stable academic and financial indicators
1,39,1,9500,1,19,133.1,1,37,37,9,6,120.0,0,0,0,0,0,1,39,0,0,7,14,3,11.5,0,0,7,9,2,10.5,0,16.2,0.3,-0.92,0,0,0.00022716649285508232,Low,"Tuition fees not up to date, Late age at enrollment"
4,39,1,9991,0,1,120.0,1,37,37,9,9,110.0,0,0,0,1,0,0,37,0,0,5,14,2,10.0,0,0,5,7,3,11.33333333,0,12.7,3.7,-1.7,1,0,3.6032366309481175e-08,Low,Late age at enrollment
1,39,1,9500,1,1,130.0,1,37,37,9,7,133.0,1,0,0,1,0,1,26,0,0,7,7,6,13.7,0,0,7,7,6,13.7,0,7.6,2.6,0.32,2,0,2.3325280775652323e-10,Low,Stable academic and financial indicators
1,7,1,9085,1,3,140.0,1,19,20,4,90,140.0,1,0,0,1,0,0,32,0,0,5,8,1,14.0,2,0,5,12,0,0.0,4,10.8,1.4,1.74,0,0,2.3559027034491206e-07,Low,"No subjects cleared in second semester, Late age at enrollment"
2,39,1,8014,0,1,133.1,1,37,37,6,8,100.0,0,0,1,1,0,0,37,0,3,8,12,7,11.375,0,2,7,10,6,12.16666667,0,13.9,-0.3,0.79,1,0,2.0710471542462148e-09,Low,"Outstanding tuition fees, Late age at enrollment"
1,39,1,9085,1,1,140.0,1,37,19,191,163,129.3,1,0,1,1,0,0,28,0,0,6,17,0,0.0,0,0,6,6,0,0.0,0,8.9,1.4,3.51,1,0,0.020575455652064055,Low,"No subjects cleared in first semester, No subjects cleared in second semester, Outstanding tuition fees"
1,1,1,9238,1,1,133.1,1,19,37,0,0,137.0,1,0,0,1,0,0,19,0,0,6,10,0,0.0,4,0,6,0,0,0.0,0,7.6,2.6,0.32,0,0,0.01776618978027667,Low,"No subjects cleared in first semester, No subjects cleared in second semester"
1,1,5,9147,1,1,125.0,1,37,38,7,7,122.2,1,0,0,1,0,0,18,0,0,5,9,1,11.0,0,0,5,9,2,12.5,0,7.6,2.6,0.32,1,0,1.4267749163765036e-08,Low,Stable academic and financial indicators
1,1,1,9853,1,1,115.0,1,19,38,9,9,108.0,0,0,0,1,0,1,19,0,0,7,10,6,13.0,0,0,7,7,7,13.28571429,0,12.4,0.5,1.79,2,0,2.435057412935729e-10,Low,Stable academic and financial indicators
2,7,1,9670,1,3,110.0,1,37,37,7,7,110.0,0,0,0,1,0,0,32,0,4,11,15,8,13.6,0,2,8,10,8,15.11111111,0,13.9,-0.3,0.79,2,0,3.7460667177352573e-11,Low,Late age at enrollment
2,39,1,9147,1,1,140.0,1,37,37,9,9,127.7,1,0,0,1,0,0,31,0,0,5,8,3,11.0,0,0,5,9,2,11.5,0,7.6,2.6,0.32,0,0,2.045138884641534e-08,Low,Late age at enrollment
1,39,1,9500,1,1,100.0,1,3,1,2,5,121.3,1,0,0,1,0,0,34,0,0,8,11,7,11.70571429,0,0,8,11,7,11.70571429,0,10.8,1.4,1.74,1,0,6.324314671517852e-10,Low,Late age at enrollment
1,1,3,171,1,1,145.0,1,1,1,3,3,140.1,1,0,0,1,0,0,20,0,6,12,12,12,13.25,0,4,11,14,11,14.33333333,0,8.9,1.4,3.51,2,0,1.1751512936856928e-12,Low,Stable academic and financial indicators
1,39,1,9500,1,19,133.1,1,38,38,9,9,114.8,0,0,0,1,0,0,28,0,0,7,15,1,10.75,0,0,7,10,1,10.0,0,13.9,-0.3,0.79,0,0,2.3649460855330118e-08,Low,Stable academic and financial indicators
1,44,1,9991,0,39,150.0,1,37,37,6,6,150.0,0,0,0,1,0,0,31,0,2,6,8,6,12.0,0,2,7,8,7,13.42857143,0,9.4,-0.8,-3.12,1,0,2.058752503335174e-09,Low,Late age at enrollment
1,1,1,9773,1,1,145.0,1,19,38,4,10,131.7,1,0,0,1,0,0,18,0,0,6,7,6,12.66666667,0,0,6,8,4,12.25,0,7.6,2.6,0.32,1,0,1.4611230207113005e-09,Low,Stable academic and financial indicators
4,39,1,8014,0,19,133.1,1,37,37,90,7,110.0,0,0,0,0,0,0,31,0,0,6,8,5,11.4,0,0,6,9,3,11.0,0,9.4,-0.8,-3.12,0,0,0.0003684252297056828,Low,"Tuition fees not up to date, Late age at enrollment"
1,1,3,9773,1,1,110.0,1,19,19,5,5,105.5,1,0,0,1,0,0,19,0,0,6,6,6,13.0,0,0,6,8,5,12.4,0,12.4,0.5,1.79,2,0,9.964982570996863e-10,Low,Stable academic and financial indicators
1,1,1,9238,1,1,128.0,1,37,19,9,4,127.3,1,0,0,1,0,1,19,0,0,6,8,6,14.0,0,0,6,8,6,12.28571429,0,16.2,0.3,-0.92,2,0,4.61044963483973e-10,Low,Stable academic and financial indicators
2,39,1,9238,1,19,133.1,1,37,37,9,9,130.0,1,0,0,1,0,0,31,0,0,6,11,0,0.0,0,0,5,10,0,0.0,0,9.4,-0.8,-3.12,1,0,0.030963712181619276,Low,"No subjects cleared in first semester, No subjects cleared in second semester, Late age at enrollment"
1,7,1,9085,1,3,130.0,1,1,19,9,10,130.0,0,0,0,1,0,0,34,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,15.5,2.8,-4.06,0,0,0.00686652767356169,Low,"No subjects cleared in first semester, No subjects cleared in second semester, Late age at enrollment"
1,16,1,9556,1,1,137.0,1,37,37,9,7,122.7,1,0,0,1,0,1,18,0,0,7,7,7,15.28571429,0,0,8,8,8,16.075,0,12.4,0.5,1.79,2,0,2.8782883280798036e-11,Low,Stable academic and financial indicators
1,17,2,9254,1,1,123.0,1,37,37,7,7,113.9,1,0,0,1,0,0,18,0,0,6,6,6,13.16666667,0,0,6,6,6,12.66666667,0,11.1,0.6,2.02,2,0,7.245811465892299e-10,Low,Stable academic and financial indicators
1,1,1,9147,1,1,156.0,1,3,19,3,3,151.1,0,0,1,1,1,0,19,0,0,5,7,5,13.6,0,0,5,11,5,12.83333333,5,16.2,0.3,-0.92,2,0,2.427966135099706e-09,Low,Outstanding tuition fees
1,17,2,9773,1,1,133.1,1,3,5,0,2,125.8,1,0,0,0,1,1,22,0,0,4,8,0,0.0,0,0,4,8,0,0.0,0,7.6,2.6,0.32,0,1,0.9409714050021705,High,"No subjects cleared in first semester, No subjects cleared in second semester, Tuition fees not up to date"
2,43,1,9670,1,1,100.0,1,34,34,0,0,128.2,0,0,0,1,1,0,32,0,6,10,12,10,11.4,0,4,9,9,4,11.5,0,7.6,2.6,0.32,2,0,2.5318476017256203e-10,Low,Late age at enrollment
1,39,1,9147,1,1,140.0,1,37,3,9,2,135.1,0,0,0,1,1,0,61,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,15.5,2.8,-4.06,0,0,0.019299524276415212,Low,"No subjects cleared in first semester, No subjects cleared in second semester, Late age at enrollment"
1,39,1,9991,0,1,130.0,1,37,37,9,9,120.2,1,0,0,1,1,0,30,0,0,5,7,5,11.0,0,0,5,5,5,11.6,0,7.6,2.6,0.32,2,0,7.88780438309482e-09,Low,Stable academic and financial indicators
2,39,1,9991,0,1,133.1,1,37,37,9,9,132.8,0,0,1,0,1,0,45,0,0,5,9,0,0.0,0,0,5,11,0,0.0,0,12.4,0.5,1.79,0,1,0.9741709441885629,High,"No subjects cleared in first semester, No subjects cleared in second semester, Outstanding tuition fees, Tuition fees not up to date, Late age at enrollment"
1,44,1,9003,1,39,140.0,1,1,19,4,8,140.0,0,0,0,1,1,0,20,0,0,6,7,6,13.57142857,0,0,6,6,6,12.66666667,0,12.4,0.5,1.79,2,0,5.531322465615535e-10,Low,Stable academic and financial indicators
1,18,5,9500,1,1,137.0,1,19,1,1,10,129.3,0,0,0,1,0,0,19,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,9.4,-0.8,-3.12,0,0,0.007095469837272652,Low,"No subjects cleared in first semester, No subjects cleared in second semester"
1,42,1,9119,1,1,120.0,1,3,1,2,9,108.2,1,0,0,1,1,0,26,0,4,10,14,4,11.25,0,4,11,11,4,12.0,0,7.6,2.6,0.32,0,0,1.1374446993961302e-09,Low,Stable academic and financial indicators
1,17,4,9670,1,1,125.0,1,1,1,4,90,125.4,1,0,0,1,1,0,19,0,0,5,6,3,13.33333333,0,0,5,5,1,11.0,0,7.6,2.6,0.32,0,0,1.3622633450863402e-08,Low,Stable academic and financial indicators
1,17,1,9773,1,1,130.0,1,19,37,9,9,140.2,0,0,0,1,1,1,19,0,0,6,6,6,12.0,0,0,6,7,6,11.66666667,0,16.2,0.3,-0.92,2,0,1.6313161295308592e-09,Low,Stable academic and financial indicators
1,1,3,9773,1,1,115.0,1,38,1,9,4,116.1,1,0,0,1,1,0,19,0,0,6,6,6,12.5,0,0,6,7,5,13.0,0,12.4,0.5,1.79,2,0,1.376727803988391e-09,Low,Stable academic and financial indicators
1,1,1,9147,1,1,150.0,1,1,19,5,5,137.8,1,0,0,1,1,1,19,0,0,5,6,5,13.2,0,0,5,6,5,12.66666667,0,16.2,0.3,-0.92,2,0,1.5790449176165644e-09,Low,Stable academic and financial indicators
1,1,3,9670,1,1,134.0,1,14,11,0,0,128.4,1,0,0,0,1,0,19,0,0,5,5,0,0.0,0,0,4,4,0,0.0,0,7.6,2.6,0.32,0,1,0.9654106684283994,High,"No subjects cleared in first semester, No subjects cleared in second semester, Tuition fees not up to date"
1,39,1,9670,1,1,120.0,1,34,34,0,0,106.0,1,0,0,0,1,0,28,0,0,5,7,3,11.66666667,0,0,5,8,2,11.5,1,7.6,2.6,0.32,0,0,0.0003772654142730936,Low,Tuition fees not up to date
1,43,1,9147,1,1,141.0,1,37,37,9,9,130.2,0,0,0,1,1,0,24,0,10,15,16,15,13.46666667,1,10,14,14,14,13.64285714,0,9.4,-0.8,-3.12,2,0,1.204868226885626e-12,Low,Stable academic and financial indicators
1,1,1,9130,1,1,133.0,1,3,1,2,4,126.0,0,0,0,1,1,0,18,0,0,5,7,3,13.66666667,0,0,5,5,5,13.2,0,7.6,2.6,0.32,2,0,7.930680493602184e-10,Low,Stable academic and financial indicators
1,1,2,9119,1,1,149.0,1,38,38,5,5,141.0,0,0,0,1,1,0,18,0,0,5,9,2,11.66666667,0,0,5,9,2,12.5,2,7.6,2.6,0.32,1,0,7.320739968076654e-09,Low,Stable academic and financial indicators
1,1,1,9773,1,1,121.0,1,1,3,3,7,113.0,1,0,0,1,1,1,18,0,0,6,7,6,11.66666667,0,0,6,12,5,10.2,0,12.4,0.5,1.79,2,0,2.691975475106408e-09,Low,Stable academic and financial indicators
1,44,1,9003,1,39,120.0,1,4,1,2,8,120.0,0,0,0,1,1,0,21,0,0,6,9,5,13.4,0,0,6,9,5,12.4,0,8.9,1.4,3.51,2,0,5.118943808715927e-10,Low,Stable academic and financial indicators
2,39,1,9991,0,1,148.0,1,19,37,9,5,130.9,0,0,0,0,1,0,28,0,0,5,5,0,0.0,0,0,5,6,0,0.0,0,12.4,0.5,1.79,0,1,0.9580595587091694,High,"No subjects cleared in first semester, No subjects cleared in second semester, Tuition fees not up to date"
1,39,1,9003,1,12,133.1,1,37,19,9,10,120.0,0,0,0,1,1,0,58,0,0,6,9,0,0.0,0,0,6,6,0,0.0,0,13.9,-0.3,0.79,0,0,0.05115550025981288,Low,"No subjects cleared in first semester, No subjects cleared in second semester, Late age at enrollment"
2,39,1,9991,0,1,135.0,1,34,34,0,0,134.1,1,0,0,0,1,0,49,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,0,1,0.9641785322904722,High,"No subjects cleared in first semester, No subjects cleared in second semester, Tuition fees not up to date, Late age at enrollment"
1,39,1,9119,1,1,150.0,1,1,38,3,5,120.0,0,0,0,1,1,0,24,0,0,5,6,3,10.66666667,0,0,5,9,2,10.5,0,15.5,2.8,-4.06,1,0,2.829289365190241e-08,Low,Stable academic and financial indicators
1,43,1,9670,1,1,130.0,1,34,34,0,0,114.8,0,0,0,1,1,0,25,0,0,5,5,4,13.75,0,0,5,5,4,14.75,0,7.6,2.6,0.32,2,0,6.113535831506419e-10,Low,Stable academic and financial indicators
4,42,1,9147,1,1,133.1,1,37,38,7,3,123.0,1,0,0,1,1,0,33,0,0,5,5,1,10.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,0,0,5.29279996928124e-06,Low,"No subjects cleared in second semester, Late age at enrollment"
2,39,2,9119,1,19,133.1,1,37,37,7,7,118.0,0,0,0,0,1,0,33,0,0,5,11,0,0.0,0,0,5,5,0,0.0,0,9.4,-0.8,-3.12,0,1,0.9764251161682989,High,"No subjects cleared in first semester, No subjects cleared in second semester, Tuition fees not up to date, Late age at enrollment"
2,43,1,9853,1,1,110.0,1,37,37,7,7,100.0,0,0,0,1,1,0,40,0,0,2,4,1,16.0,0,0,4,5,4,15.5,0,13.9,-0.3,0.79,2,0,7.169298205138303e-10,Low,Late age at enrollment
2,39,1,9991,0,1,170.0,1,37,19,9,3,151.1,0,0,0,1,1,0,48,0,0,5,9,5,12.28571429,0,0,5,8,5,11.125,0,16.2,0.3,-0.92,2,0,5.785316673347251e-09,Low,Late age at enrollment
1,17,3,9119,1,1,120.0,1,1,19,9,3,116.9,1,0,1,0,1,0,18,0,0,5,10,3,12.0,0,0,5,8,3,10.33333333,0,8.9,1.4,3.51,1,0,0.002740443499852355,Low,"Outstanding tuition fees, Tuition fees not up to date"
1,39,1,9500,1,19,133.1,1,38,38,9,8,106.0,1,0,0,1,1,0,24,0,0,7,7,6,12.66666667,1,0,7,7,6,12.66666667,1,7.6,2.6,0.32,2,0,1.0275517788078213e-09,Low,Stable academic and financial indicators
2,1,1,9085,1,1,139.0,1,19,19,192,144,127.1,0,0,0,1,1,1,23,0,0,5,6,5,11.8,0,0,5,7,4,13.25,1,10.8,1.4,1.74,2,0,3.2415613092881407e-09,Low,Stable academic and financial indicators
1,39,1,9991,0,19,133.1,1,19,37,7,5,155.5,1,0,1,0,1,0,39,0,0,5,6,5,10.6,0,0,5,7,5,14.66666667,0,10.8,1.4,1.74,0,0,0.00025611256097925195,Low,"Outstanding tuition fees, Tuition fees not up to date, Late age at enrollment"
1,18,1,9003,1,1,133.1,1,1,38,9,6,101.0,0,0,0,1,1,0,21,0,5,11,16,9,11.9,0,3,9,14,8,12.25,0,15.5,2.8,-4.06,2,0,1.1303317872348054e-10,Low,Stable academic and financial indicators
1,42,1,9119,1,6,120.0,1,35,35,6,6,128.2,1,0,0,1,1,0,34,0,4,6,8,4,11.25,0,1,5,8,2,10.5,0,7.6,2.6,0.32,0,0,1.5911243139045892e-08,Low,Late age at enrollment
2,39,1,9991,0,1,100.0,1,19,19,4,4,113.0,0,0,0,1,1,1,41,0,0,5,9,4,11.0,0,0,5,6,5,11.4,0,8.9,1.4,3.51,1,0,7.267044349977369e-09,Low,Late age at enrollment
1,1,1,9773,1,1,134.0,1,1,38,4,5,122.8,0,0,0,1,1,0,18,0,0,6,6,6,12.0,0,0,6,6,6,12.5,0,12.7,3.7,-1.7,2,0,1.2715491651849927e-09,Low,Stable academic and financial indicators
2,39,1,9991,0,1,130.0,1,38,38,9,3,145.6,0,0,0,1,1,0,34,0,0,5,10,4,11.75,0,0,5,10,4,10.83333333,0,13.9,-0.3,0.79,1,0,6.5493269028634615e-09,Low,Late age at enrollment
1,1,1,9147,1,1,128.0,1,1,1,2,10,116.5,0,0,0,1,1,0,19,0,0,5,8,2,10.0,0,0,5,8,1,16.0,0,7.6,2.6,0.32,0,0,7.623088919396411e-09,Low,Stable academic and financial indicators
1,1,1,9500,1,1,154.0,1,19,19,3,3,142.0,0,0,0,1,1,0,19,0,0,8,8,7,13.71428571,0,0,8,8,7,13.71428571,0,12.7,3.7,-1.7,2,0,1.2627064079402983e-10,Low,Stable academic and financial indicators
1,7,1,9003,1,4,150.0,1,1,1,4,6,150.0,0,0,0,1,1,0,28,0,0,6,14,6,14.875,0,0,6,12,6,15.8,0,16.2,0.3,-0.92,2,0,4.506142514735617e-11,Low,Stable academic and financial indicators
1,17,1,9070,1,1,134.0,1,1,1,5,0,133.3,1,0,0,1,1,0,18,0,0,6,7,5,10.8,1,0,6,6,0,0.0,0,7.6,2.6,0.32,0,0,3.242593246968517e-07,Low,No subjects cleared in second semester
1,1,1,9238,1,1,127.0,1,2,2,3,4,115.8,1,0,0,1,1,0,19,0,0,6,11,3,12.0,0,0,6,12,2,10.0,0,11.1,0.6,2.02,0,0,7.754344931082154e-09,Low,Stable academic and financial indicators
1,17,2,9085,1,1,133.1,1,19,38,9,1,100.0,1,0,1,0,1,0,19,0,0,6,10,5,12.5,0,0,6,19,2,13.5,0,12.4,0.5,1.79,0,0,4.1814343447171917e-05,Low,"Outstanding tuition fees, Tuition fees not up to date"
1,17,1,9500,1,1,130.0,1,1,3,9,2,128.6,1,0,0,1,0,0,18,0,0,7,7,7,14.72857143,0,0,8,11,8,16.32727273,0,16.2,0.3,-0.92,2,0,3.629917262203915e-11,Low,Stable academic and financial indicators
1,1,1,9130,1,1,135.0,1,3,3,2,2,137.1,1,0,0,1,0,0,18,0,0,6,8,6,12.0,0,0,6,8,5,14.8,0,12.4,0.5,1.79,2,0,5.143601352793927e-10,Low,Stable academic and financial indicators
1,1,1,9773,1,1,143.0,1,1,3,3,3,149.0,1,0,0,1,0,0,18,0,0,6,8,6,11.42857143,0,0,6,7,6,11.0,0,11.1,0.6,2.02,0,0,4.449396645213379e-09,Low,Stable academic and financial indicators
1,44,2,9238,1,39,150.0,1,3,19,4,9,147.0,1,0,0,1,0,0,19,0,3,6,6,6,14.16666667,0,2,6,6,6,13.5,0,12.4,0.5,1.79,2,0,4.313545384140761e-10,Low,Stable academic and financial indicators
2,7,1,9238,1,3,150.0,1,37,37,191,192,150.0,0,0,0,1,0,0,31,0,1,6,12,5,12.5,0,0,6,10,5,14.6,0,12.7,3.7,-1.7,2,0,7.066399636031621e-10,Low,Late age at enrollment
1,39,1,8014,0,1,130.0,1,37,37,9,8,103.5,0,0,0,1,0,1,33,0,0,6,6,6,14.16666667,0,0,6,6,6,14.33333333,0,12.7,3.7,-1.7,2,0,1.9271477605800962e-10,Low,Late age at enrollment
1,1,3,9500,1,1,113.0,1,3,1,134,135,107.8,1,0,0,1,0,1,20,0,0,7,10,5,14.46,0,0,7,8,6,13.55,0,12.4,0.5,1.79,1,0,3.6771548223601987e-10,Low,Stable academic and financial indicators
1,44,1,9085,1,39,130.0,6,19,1,6,4,130.0,1,0,0,1,0,0,22,1,0,6,12,5,12.8,0,0,6,19,2,11.5,0,12.4,0.5,1.79,1,0,2.0700480148732923e-09,Low,Stable academic and financial indicators
1,17,1,9254,1,1,115.0,1,1,19,3,3,109.4,1,0,0,1,0,0,19,0,0,6,8,6,12.66666667,0,0,6,8,5,13.4,0,11.1,0.6,2.02,2,0,5.338054835241579e-10,Low,Stable academic and financial indicators
1,1,3,9070,1,1,146.0,1,34,34,0,0,143.6,1,0,0,1,0,0,18,0,0,6,6,6,12.5,0,0,6,6,6,13.0,0,7.6,2.6,0.32,0,0,1.7640003335891368e-09,Low,Stable academic and financial indicators
1,17,3,9070,1,1,132.0,1,38,1,5,5,124.3,0,1,0,1,0,0,18,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,15.5,2.8,-4.06,0,0,0.022735039554604066,Low,"No subjects cleared in first semester, No subjects cleared in second semester"
1,1,5,9670,1,1,116.0,1,19,38,9,9,119.5,1,0,0,0,0,0,18,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,8.9,1.4,3.51,0,1,0.9676524815930886,High,"No subjects cleared in first semester, No subjects cleared in second semester, Tuition fees not up to date"
1,1,1,171,1,1,163.0,1,3,4,2,5,175.6,1,0,0,1,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,11.1,0.6,2.02,2,0,0.000468915893440518,Low,"No subjects cleared in first semester, No subjects cleared in second semester"
1,17,2,9147,1,1,122.0,1,19,19,7,7,116.1,1,0,0,1,0,1,19,0,0,5,8,5,11.2,0,0,5,5,3,11.0,0,12.4,0.5,1.79,2,0,6.512462782356374e-09,Low,Stable academic and financial indicators
1,17,2,9238,1,1,136.0,1,1,3,3,4,126.6,1,0,0,1,0,0,18,0,0,6,6,6,16.5,0,0,6,7,6,17.42857143,0,11.1,0.6,2.02,0,0,4.240679588966135e-11,Low,Stable academic and financial indicators
1,17,1,9085,1,1,142.0,1,3,19,5,5,130.8,1,0,0,1,0,0,18,0,0,5,9,3,13.66666667,1,0,5,5,5,12.0,0,12.7,3.7,-1.7,2,0,1.1145248548773142e-09,Low,Stable academic and financial indicators
1,17,6,9500,1,1,139.0,1,37,37,9,6,133.5,1,0,0,1,0,1,18,0,0,8,8,7,15.22857143,0,0,8,8,7,15.22857143,0,12.7,3.7,-1.7,2,0,5.530515023083394e-11,Low,Stable academic and financial indicators
1,53,1,9238,1,42,140.0,1,37,37,9,10,136.9,1,0,0,1,0,0,21,0,5,9,10,9,12.77777778,0,4,9,9,9,13.22222222,0,8.9,1.4,3.51,2,0,9.967350191183737e-11,Low,Stable academic and financial indicators
1,1,1,9500,1,1,165.0,1,19,37,5,5,142.3,0,0,0,1,0,1,18,0,0,8,8,7,14.42857143,0,0,8,8,7,14.42857143,0,12.7,3.7,-1.7,2,0,5.987136181137194e-11,Low,Stable academic and financial indicators
1,17,3,9670,1,1,122.0,1,1,38,3,3,114.3,1,0,0,1,0,0,18,0,0,6,8,6,13.875,0,0,6,7,6,13.71428571,0,11.1,0.6,2.02,2,0,2.950724581364632e-10,Low,Stable academic and financial indicators
1,1,2,9500,1,1,135.0,1,19,19,9,10,122.9,1,0,0,1,0,0,18,0,0,7,10,7,13.128,0,0,8,13,6,13.19333333,0,15.5,2.8,-4.06,2,0,2.8016012668210857e-10,Low,Stable academic and financial indicators
1,17,1,9500,1,1,128.0,1,19,1,4,3,117.2,1,0,0,1,0,0,20,0,0,7,9,6,11.605,0,0,8,10,7,12.4125,0,16.2,0.3,-0.92,2,0,1.0818208828396191e-09,Low,Stable academic and financial indicators
1,17,1,9147,1,1,139.0,1,1,38,4,5,152.0,0,0,0,1,0,1,18,0,0,5,5,5,14.6,0,0,5,8,5,12.0,0,12.7,3.7,-1.7,2,0,3.1265487387346536e-10,Low,Stable academic and financial indicators
1,1,2,9773,1,1,125.0,1,19,1,4,5,122.2,1,0,0,1,0,0,18,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,11.1,0.6,2.02,0,0,0.01429175680825984,Low,"No subjects cleared in first semester, No subjects cleared in second semester"
1,18,2,9147,1,1,102.0,1,37,38,191,143,101.7,1,0,0,1,0,1,20,0,0,5,6,5,11.8,0,0,5,6,5,11.6,0,8.9,1.4,3.51,2,0,3.5391156201680475e-09,Low,Stable academic and financial indicators
1,17,1,9254,1,1,116.0,1,19,19,9,8,119.9,1,0,0,1,0,0,20,0,0,6,6,6,12.33333333,0,0,6,6,6,12.33333333,0,12.4,0.5,1.79,2,0,1.1211496192293935e-09,Low,Stable academic and financial indicators
1,17,1,9147,1,1,138.0,1,37,1,9,9,123.7,1,0,1,1,0,1,19,0,0,5,5,4,11.0,0,0,5,5,0,0.0,0,11.1,0.6,2.02,0,0,1.4064930783393835e-06,Low,"No subjects cleared in second semester, Outstanding tuition fees"
1,51,1,9070,1,1,135.0,1,3,1,3,5,121.8,0,0,0,1,0,1,19,0,5,11,11,11,13.18181818,0,5,11,11,11,12.90909091,0,11.1,0.6,2.02,2,0,1.2441931498841923e-11,Low,Stable academic and financial indicators
1,17,4,9670,1,1,110.0,1,19,37,9,99,106.1,1,1,1,0,0,1,18,0,0,6,6,1,11.0,0,0,6,0,0,0.0,0,12.7,3.7,-1.7,0,0,0.018244351065659036,Low,"No subjects cleared in second semester, Outstanding tuition fees, Tuition fees not up to date"
1,17,3,9773,1,1,132.0,1,1,1,4,9,124.3,1,0,1,1,0,1,19,0,0,6,6,6,11.83333333,0,0,6,7,6,12.28571429,0,15.5,2.8,-4.06,2,0,5.004359258290635e-09,Low,Outstanding tuition fees
1,1,2,9500,1,1,126.0,1,1,38,4,7,124.3,1,0,0,1,0,1,20,0,0,8,8,8,12.98125,0,0,8,8,8,12.98125,0,9.4,-0.8,-3.12,2,0,3.0896914746736126e-10,Low,Stable academic and financial indicators
1,44,1,9147,1,39,117.4,1,19,1,4,9,117.4,1,0,0,1,0,0,21,0,4,7,10,6,11.33333333,0,1,5,6,5,11.2,0,11.1,0.6,2.02,2,0,4.018058699186307e-09,Low,Stable academic and financial indicators
1,43,2,9500,1,1,120.0,1,41,3,2,2,112.7,0,0,0,1,0,0,21,0,0,8,12,6,11.68,0,0,8,12,6,11.68,0,10.8,1.4,1.74,2,0,5.19808451010582e-10,Low,Stable academic and financial indicators
1,17,1,9070,1,1,116.0,1,38,38,9,9,123.7,0,0,0,1,0,0,20,0,0,6,6,6,14.5,0,0,6,7,6,13.5,0,11.1,0.6,2.02,2,0,1.4078704357339513e-10,Low,Stable academic and financial indicators
1,18,2,9853,1,1,111.0,1,38,38,191,171,105.8,1,0,0,1,0,0,19,0,0,7,7,7,13.14285714,0,0,7,8,7,12.85714286,0,8.9,1.4,3.51,2,0,4.520836863210003e-10,Low,Stable academic and financial indicators
1,17,3,9085,1,1,128.0,1,1,19,4,90,124.2,0,0,0,0,0,0,21,0,0,5,8,2,11.5,0,0,5,7,2,10.5,0,7.6,2.6,0.32,0,0,0.000458229991559093,Low,Tuition fees not up to date
1,1,1,9085,1,1,123.0,1,30,19,4,90,122.3,0,0,0,1,0,0,18,0,0,5,6,5,14.2,0,0,5,7,5,11.8,0,7.6,2.6,0.32,2,0,6.809850660261937e-10,Low,Stable academic and financial indicators
1,1,5,9254,1,1,131.0,1,19,37,9,9,123.7,0,0,0,1,0,1,19,0,0,6,8,5,11.66666667,0,0,6,7,5,12.2,0,8.9,1.4,3.51,2,0,1.5066781249844832e-09,Low,Stable academic and financial indicators
